source_top_folder	source_type	source_name	source_path	ref_kind	register_name
AccumulationRegisters	РегистрНакопления	ИПИныеМатериальныеРасходы	AccumulationRegisters/ИПИныеМатериальныеРасходы/Ext/ManagerModule.bsl	Движения	ИПИныеМатериальныеРасходы
AccumulationRegisters	РегистрНакопления	ИПМПЗ	AccumulationRegisters/ИПМПЗ/Ext/ManagerModule.bsl	Движения	ИПМПЗ
AccumulationRegisters	РегистрНакопления	ИПМПЗОбороты	AccumulationRegisters/ИПМПЗОбороты/Ext/ManagerModule.bsl	Движения	ИПМПЗОбороты
AccumulationRegisters	РегистрНакопления	НДСРаздельныйУчет	AccumulationRegisters/НДСРаздельныйУчет/Ext/ManagerModule.bsl	Движения	Содержит
AccumulationRegisters	РегистрНакопления	ОстаткиАлкогольнойПродукцииЕГАИС	AccumulationRegisters/ОстаткиАлкогольнойПродукцииЕГАИС/Ext/ManagerModule.bsl	Движения	ОстаткиАлкогольнойПродукцииЕГАИС
AccumulationRegisters	РегистрНакопления	ОстаткиПартийЗЕРНО	AccumulationRegisters/ОстаткиПартийЗЕРНО/Ext/ManagerModule.bsl	Движения	ОстаткиПартийЗЕРНО
AccumulationRegisters	РегистрНакопления	ОстаткиПартийСАТУРН	AccumulationRegisters/ОстаткиПартийСАТУРН/Ext/ManagerModule.bsl	Движения	ОстаткиПартийСАТУРН
Catalogs	Справочник	СтатьиДвиженияДенежныхСредств	Catalogs/СтатьиДвиженияДенежныхСредств/Ext/ManagerModule.bsl	Движения	Содержит
CommonModules	ОбщийМодуль	БюджетДоходовРасходов	CommonModules/БюджетДоходовРасходов/Ext/Module.bsl	Движения	БюджетДоходы
CommonModules	ОбщийМодуль	БюджетДоходовРасходов	CommonModules/БюджетДоходовРасходов/Ext/Module.bsl	Движения	БюджетРасходы
CommonModules	ОбщийМодуль	БюджетДоходовРасходов	CommonModules/БюджетДоходовРасходов/Ext/Module.bsl	Движения	СтруктураБюджетаДоходы
CommonModules	ОбщийМодуль	БюджетДоходовРасходов	CommonModules/БюджетДоходовРасходов/Ext/Module.bsl	Движения	СтруктураБюджетаРасходы
CommonModules	ОбщийМодуль	ВзаиморасчетыССотрудниками	CommonModules/ВзаиморасчетыССотрудниками/Ext/Module.bsl	Движения	БухгалтерскиеВзаиморасчетыССотрудниками
CommonModules	ОбщийМодуль	ВзаиморасчетыССотрудниками	CommonModules/ВзаиморасчетыССотрудниками/Ext/Module.bsl	Движения	ВзаиморасчетыССотрудниками
CommonModules	ОбщийМодуль	ВзаиморасчетыССотрудниками	CommonModules/ВзаиморасчетыССотрудниками/Ext/Module.bsl	Движения	ЗарплатаКВыплате
CommonModules	ОбщийМодуль	ВзаиморасчетыССотрудниками	CommonModules/ВзаиморасчетыССотрудниками/Ext/Module.bsl	Движения	ЗарплатаКВыплатеАвансом
CommonModules	ОбщийМодуль	ВзаиморасчетыССотрудниками	CommonModules/ВзаиморасчетыССотрудниками/Ext/Module.bsl	Движения	ОплатаВедомостейНаВыплатуЗарплаты
CommonModules	ОбщийМодуль	ВзаиморасчетыССотрудникамиБазовый	CommonModules/ВзаиморасчетыССотрудникамиБазовый/Ext/Module.bsl	Движения	БухгалтерскиеВзаиморасчетыССотрудниками
CommonModules	ОбщийМодуль	ВзаиморасчетыССотрудникамиБазовый	CommonModules/ВзаиморасчетыССотрудникамиБазовый/Ext/Module.bsl	Движения	ВзаиморасчетыССотрудниками
CommonModules	ОбщийМодуль	ВзаиморасчетыССотрудникамиБазовый	CommonModules/ВзаиморасчетыССотрудникамиБазовый/Ext/Module.bsl	Движения	ЗарплатаКВыплате
CommonModules	ОбщийМодуль	ВзаиморасчетыССотрудникамиБазовый	CommonModules/ВзаиморасчетыССотрудникамиБазовый/Ext/Module.bsl	Движения	ЗарплатаКВыплатеАвансом
CommonModules	ОбщийМодуль	ВыплатыСамозанятым	CommonModules/ВыплатыСамозанятым/Ext/Module.bsl	Движения	ЗадолженностьСамозанятыхПоРеестру
CommonModules	ОбщийМодуль	ВыплатыСамозанятым	CommonModules/ВыплатыСамозанятым/Ext/Module.bsl	Движения	Хозрасчетный
CommonModules	ОбщийМодуль	ЕдиныйНалоговыйСчет	CommonModules/ЕдиныйНалоговыйСчет/Ext/Module.bsl	Движения	РасчетНачисленияНалоговНаЕНС
CommonModules	ОбщийМодуль	ЕдиныйНалоговыйСчет	CommonModules/ЕдиныйНалоговыйСчет/Ext/Module.bsl	Движения	РасчетыПоЕдиномуНалоговомуСчету
CommonModules	ОбщийМодуль	ЕдиныйНалоговыйСчет	CommonModules/ЕдиныйНалоговыйСчет/Ext/Module.bsl	Движения	РасчетыПоНалогамНаЕдиномНалоговомСчете
CommonModules	ОбщийМодуль	ЕдиныйНалоговыйСчет	CommonModules/ЕдиныйНалоговыйСчет/Ext/Module.bsl	Движения	РасчетыПоСанкциямНаЕдиномНалоговомСчете
CommonModules	ОбщийМодуль	ЕдиныйНалоговыйСчет	CommonModules/ЕдиныйНалоговыйСчет/Ext/Module.bsl	Движения	Хозрасчетный
CommonModules	ОбщийМодуль	ЗакрытиеМесяца	CommonModules/ЗакрытиеМесяца/Ext/Module.bsl	Движения	РасчетТорговойНаценкиАТТ
